HYDROLAB MS5 64822,,,,,,,,,,,,,,,,,
Log File Name : Beaver_080416_081916,,,,,,,,,,,,,,,,,
Setup Date (MMDDYY) : 080216,,,,,,,,,,,,,,,,,
Setup Time (HHMMSS) : 120414,,,,,,,,,,,,,,,,,
Starting Date (MMDDYY) : 080416,,,,,,,,,,,,,,,,,
Starting Time (HHMMSS) : 080000,,,,,,,,,,,,,,,,,
Stopping Date (MMDDYY) : 081916,,,,,,,,,,,,,,,,,
Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,,,
Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,,,
Sensor warmup (HHMMSS) : 000100,,,,,,,,,,,,,,,,,
Circltr warmup (HHMMSS) : 000100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date,Time,,Temp,,pH,,Sal,,TurbSC,,LDO%,,LDO,,IBatt,,SpCond
MMDDYY,HHMMSS,,øC,,Units,,ppt,,NTU,,Sat,,mg/l,,Volts,,æS/cm
,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 080416 104758,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 172951,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 172951,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 172956,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 172956,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 173000,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 173000,,,,,,,,,,,,,,,,,
8/17/2016,17:30:00,,999999,#,NaN,,NaN,,NaN,,NaN,,NaN,,0,,NaN
Power loss from 010170 000000 to 081716 174406,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 174406,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 174415,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 174415,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 174422,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 174422,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 174428,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 174428,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 174433,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 174433,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 174440,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 174440,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 174445,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 174445,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 174449,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 174449,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 174456,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 174456,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 175906,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 175906,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 175913,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 175913,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 175920,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 175920,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 175927,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 175927,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 175932,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 175932,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 175939,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 175939,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 175944,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 175944,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 175948,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 175948,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 175955,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 175955,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 175959,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 175959,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 181407,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 181407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 181414,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 181414,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 181421,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 181421,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 181428,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 181428,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 181433,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 181433,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 181440,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 181440,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 181444,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 181444,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 181449,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 181449,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 181454,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 181454,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 181459,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 181459,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 182905,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 182905,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 182913,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 182913,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 182920,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 182920,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 182927,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 182927,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 182932,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 182932,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 182938,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 182938,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 182943,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 182943,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 182948,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 182948,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 182952,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 182952,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 182957,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 182957,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 184404,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 184404,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 184414,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 184414,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 184421,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 184421,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 184426,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 184426,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 184432,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 184432,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 184437,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 184437,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 184442,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 184442,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 184448,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 184448,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 184453,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 184453,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 184458,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 184458,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 185904,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 185904,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 185912,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 185912,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 185919,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 185919,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 185926,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 185926,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 185931,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 185931,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 185938,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 185938,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 185943,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 185943,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 185947,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 185947,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 185952,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 185952,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 185957,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 185957,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 191404,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 191404,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 191412,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 191412,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 191420,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 191420,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 191425,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 191425,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 191432,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 191432,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 191436,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 191436,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 191441,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 191441,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 191446,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 191446,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 191451,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 191451,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 191455,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 191455,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 191500,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 191500,,,,,,,,,,,,,,,,,
8/17/2016,19:15:00,,999999,#,NaN,,NaN,,NaN,,NaN,,NaN,,0,,NaN
Power loss from 010170 000000 to 081716 192904,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 192904,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 192912,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 192912,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 192919,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 192919,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 192926,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 192926,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 192931,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 192931,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 192935,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 192935,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 192942,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 192942,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 192947,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 192947,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 192951,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 192951,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 192956,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 192956,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 194404,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 194404,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 194412,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 194412,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 194419,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 194419,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 194424,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 194424,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 194431,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 194431,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 194435,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 194435,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 194440,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 194440,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 194445,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 194445,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 194450,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 194450,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 194454,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 194454,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 194459,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 194459,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 195904,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 195904,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 195913,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 195913,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 195919,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 195919,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 195924,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 195924,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 195931,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 195931,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 195936,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 195936,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 195940,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 195940,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 195945,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 195945,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 195950,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 195950,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 195955,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 195955,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 195959,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 195959,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 201404,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 201404,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 201411,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 201411,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 201419,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 201419,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 201423,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 201423,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 201430,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 201430,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 201435,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 201435,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 201440,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 201440,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 201445,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 201445,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 201449,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 201449,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 201454,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 201454,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 201459,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 201459,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 202904,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 202904,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 202911,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 202911,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 202918,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 202918,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 202923,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 202923,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 202930,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 202930,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 202935,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 202935,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 202940,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 202940,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 202944,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 202944,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 202949,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 202949,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 202954,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 202954,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 202959,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 202959,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 204404,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 204404,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 204411,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 204411,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 204419,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 204419,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 204424,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 204424,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 204428,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 204428,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 204433,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 204433,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 204438,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 204438,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 204443,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 204443,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 204447,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 204447,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 204452,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 204452,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 204457,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 204457,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 205904,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 205904,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 205911,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 205911,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 205918,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 205918,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 205923,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 205923,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 205929,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 205929,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 205934,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 205934,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 205939,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 205939,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 205944,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 205944,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 205948,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 205948,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 205953,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 205953,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 205958,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 205958,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 211404,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 211404,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 211411,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 211411,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 211418,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 211418,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 211423,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 211423,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 211428,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 211428,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 211434,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 211434,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 211439,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 211439,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 211444,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 211444,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 211449,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 211449,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 211453,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 211453,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 211458,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 211458,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 212904,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 212904,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 212911,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 212911,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 212918,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 212918,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 212923,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 212923,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 212927,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 212927,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 212932,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 212932,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 212937,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 212937,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 212942,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 212942,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 212946,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 212946,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 212951,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 212951,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 212956,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 212956,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 214404,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 214404,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 214411,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 214411,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 214418,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 214418,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 214422,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 214422,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 214427,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 214427,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 214432,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 214432,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 214437,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 214437,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 214441,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 214441,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 214446,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 214446,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 214451,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 214451,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 214456,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 214456,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 214500,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 214500,,,,,,,,,,,,,,,,,
8/17/2016,21:45:00,,999999,#,NaN,,NaN,,NaN,,NaN,,NaN,,0,,NaN
Power loss from 010170 000000 to 081716 215904,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 215904,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 215911,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 215911,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 215918,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 215918,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 215922,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 215922,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 215927,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 215927,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 215932,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 215932,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 215937,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 215937,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 215941,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 215941,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081716 215946,,,,,,,,,,,,,,,,,
Late probe turn on at 081716 215946,,,,,,,,,,,,,,,,,
